date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:14:44	118739/118739	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-1cfd3%22	https://jekyllrb.com/news/releases/	/home/madmaestro/websites/jelly/jekyllrb.com/news/releases/index.html	(from https://jekyllrb.com/news/)
01:14:45	457914/457914	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-6fcba%22	https://jekyllrb.com/docs/history/	/home/madmaestro/websites/jelly/jekyllrb.com/docs/history/index.html	(from https://jekyllrb.com/news/)
01:14:45	18519/18519	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-4857%22	https://jekyllrb.com/docs/installation/macos/	/home/madmaestro/websites/jelly/jekyllrb.com/docs/installation/macos/index.html	(from https://jekyllrb.com/docs/installation/)
01:14:45	14708/14708	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-3974%22	https://jekyllrb.com/docs/installation/ubuntu/	/home/madmaestro/websites/jelly/jekyllrb.com/docs/installation/ubuntu/index.html	(from https://jekyllrb.com/docs/installation/)
01:14:45	40580/40580	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-9e84%22	https://jekyllrb.com/docs/configuration/options/	/home/madmaestro/websites/jelly/jekyllrb.com/docs/configuration/options/index.html	(from https://jekyllrb.com/docs/usage/)
01:14:46	15861/15861	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-3df5%22	https://jekyllrb.com/docs/installation/other-linux/	/home/madmaestro/websites/jelly/jekyllrb.com/docs/installation/other-linux/index.html	(from https://jekyllrb.com/docs/installation/)
01:14:46	22579/22579	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-5833%22	https://jekyllrb.com/docs/installation/windows/	/home/madmaestro/websites/jelly/jekyllrb.com/docs/installation/windows/index.html	(from https://jekyllrb.com/docs/installation/)
01:14:46	17194/17194	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-432a%22	https://jekyllrb.com/tutorials/using-jekyll-with-bundler/	/home/madmaestro/websites/jelly/jekyllrb.com/tutorials/using-jekyll-with-bundler/index.html	(from https://jekyllrb.com/docs/ruby-101/)
01:14:46	15431/15431	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-3c47%22	https://jekyllrb.com/docs/installation/freebsd/	/home/madmaestro/websites/jelly/jekyllrb.com/docs/installation/freebsd/index.html	(from https://jekyllrb.com/docs/installation/)
01:14:47	16913/16913	---M-Z	200	added ('OK')	text/html	etag:W/%2267152500-4211%22	https://jekyllrb.com/docs/configuration/environments/	/home/madmaestro/websites/jelly/jekyllrb.com/docs/configuration/environments/index.html	(from https://jekyllrb.com/docs/troubleshooting/)
